file,key,view,theme,surface,resolution,modified_file_name,modified_resolution,status,delta_class,expected_delta_allowed,expected_delta_reason,allowlist_old_resolution,allowlist_new_resolution,baseline_mode,escalated,baseline_pair_count,mod_pair_count,text_eol_only_delta,text_normalized_delta,baseline_mean,baseline_max,mod_mean,mod_max,mean_limit,max_limit,baseline_changed_pixel_ratio,mod_changed_pixel_ratio,failure_reason,original_a_file,original_b_file,modified_file
hub-detalle-plan-activacion-light-960x600.png,hub:detalle-plan-activacion@light,detalle-plan-activacion,light,window,960x600,hub-detalle-plan-activacion-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\hub-detalle-plan-activacion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\hub-detalle-plan-activacion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\hub-detalle-plan-activacion-light-960x600.png
hub-detalle-plan-activacion-dark-960x600.png,hub:detalle-plan-activacion@dark,detalle-plan-activacion,dark,window,960x600,hub-detalle-plan-activacion-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,21.336755,241.0,21.336755,241.0,33.005132,371.5,1.0,1.0,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\hub-detalle-plan-activacion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\hub-detalle-plan-activacion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\hub-detalle-plan-activacion-dark-960x600.png
hub-detalle-resumen-ia-0-light-960x600.png,hub:detalle-resumen-ia-0@light,detalle-resumen-ia-0,light,window_modal,960x600,hub-detalle-resumen-ia-0-light-960x600.png,960x600,PASS,NO_DELTA,True,canonical AI summary modal window_overlay redesign,720x462,960x600,statistical_2x2_p95,True,4,4,True,False,5.831051,219.0,2.963464,119.5,9.746576,338.5,0.376651,0.210576,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\hub-detalle-resumen-ia-0-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\hub-detalle-resumen-ia-0-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\hub-detalle-resumen-ia-0-light-960x600.png
hub-detalle-resumen-ia-0-dark-960x600.png,hub:detalle-resumen-ia-0@dark,detalle-resumen-ia-0,dark,window_modal,960x600,hub-detalle-resumen-ia-0-dark-960x600.png,960x600,PASS,NO_DELTA,True,canonical AI summary modal window_overlay redesign,720x462,960x600,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\hub-detalle-resumen-ia-0-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\hub-detalle-resumen-ia-0-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\hub-detalle-resumen-ia-0-dark-960x600.png
hub-textos-globales-light-960x600.png,hub:textos-globales@light,textos-globales,light,window,960x600,hub-textos-globales-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\hub-textos-globales-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\hub-textos-globales-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\hub-textos-globales-light-960x600.png
hub-textos-globales-dark-960x600.png,hub:textos-globales@dark,textos-globales,dark,window,960x600,hub-textos-globales-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\hub-textos-globales-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\hub-textos-globales-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\hub-textos-globales-dark-960x600.png
suite-home-light-960x600.png,suite:home@light,home,light,window,960x600,suite-home-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000339,35.0,0.003597,35.0,5.0,62.5,0.000127,0.001295,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-home-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-home-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-home-light-960x600.png
suite-home-dark-960x600.png,suite:home@dark,home,dark,window,960x600,suite-home-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,8.9e-05,9.0,0.003264,41.0,5.0,50.0,0.000106,0.001455,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-home-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-home-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-home-dark-960x600.png
suite-home-no-score-light-960x600.png,suite:home-no-score@light,home-no-score,light,window,960x600,suite-home-no-score-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,8.2e-05,4.0,0.000162,19.0,5.0,50.0,8.3e-05,6.8e-05,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-home-no-score-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-home-no-score-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-home-no-score-light-960x600.png
suite-home-no-score-dark-960x600.png,suite:home-no-score@dark,home-no-score,dark,window,960x600,suite-home-no-score-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000139,17.0,0.000169,17.0,5.0,50.0,6.1e-05,0.000104,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-home-no-score-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-home-no-score-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-home-no-score-dark-960x600.png
suite-animo-light-960x600.png,suite:animo@light,animo,light,window,960x600,suite-animo-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,0.00024,1.0,5.0,50.0,0.0,0.000307,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-animo-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-animo-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-animo-light-960x600.png
suite-animo-dark-960x600.png,suite:animo@dark,animo,dark,window,960x600,suite-animo-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.00109,49.0,0.000914,49.0,5.0,83.5,0.000415,0.00017,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-animo-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-animo-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-animo-dark-960x600.png
suite-respiracion-light-960x600.png,suite:respiracion@light,respiracion,light,window,960x600,suite-respiracion-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,7.1e-05,2.0,3.4e-05,1.0,5.0,50.0,0.000122,5.9e-05,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-respiracion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-respiracion-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-respiracion-light-960x600.png
suite-respiracion-dark-960x600.png,suite:respiracion@dark,respiracion,dark,window,960x600,suite-respiracion-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,6.2e-05,3.0,9.6e-05,2.0,5.0,50.0,0.000116,0.000174,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-respiracion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-respiracion-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-respiracion-dark-960x600.png
suite-respiracion-running-light-960x600.png,suite:respiracion-running@light,respiracion-running,light,window,960x600,suite-respiracion-running-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,3.1e-05,2.0,1.4e-05,2.0,5.0,50.0,4.5e-05,2.1e-05,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-respiracion-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-respiracion-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-respiracion-running-light-960x600.png
suite-respiracion-running-dark-960x600.png,suite:respiracion-running@dark,respiracion-running,dark,window,960x600,suite-respiracion-running-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,3e-05,2.0,9.3e-05,2.0,5.0,50.0,5.4e-05,0.000149,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-respiracion-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-respiracion-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-respiracion-running-dark-960x600.png
suite-respiracion-paused-light-960x600.png,suite:respiracion-paused@light,respiracion-paused,light,window,960x600,suite-respiracion-paused-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000108,2.0,0.000148,2.0,5.0,50.0,0.000177,0.000217,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-respiracion-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-respiracion-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-respiracion-paused-light-960x600.png
suite-respiracion-paused-dark-960x600.png,suite:respiracion-paused@dark,respiracion-paused,dark,window,960x600,suite-respiracion-paused-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,4.5e-05,3.0,0.000134,3.0,5.0,50.0,6.4e-05,0.000214,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-respiracion-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-respiracion-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-respiracion-paused-dark-960x600.png
suite-timer-light-960x600.png,suite:timer@light,timer,light,window,960x600,suite-timer-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,1.9e-05,2.0,2.8e-05,3.0,5.0,50.0,2.1e-05,3.1e-05,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-light-960x600.png
suite-timer-dark-960x600.png,suite:timer@dark,timer,dark,window,960x600,suite-timer-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,8e-06,4.0,5.0,50.0,0.0,7e-06,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-dark-960x600.png
suite-timer-running-light-960x600.png,suite:timer-running@light,timer-running,light,window,960x600,suite-timer-running-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,2.8e-05,3.0,1.9e-05,2.0,5.0,50.0,3.1e-05,2.1e-05,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-running-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-running-light-960x600.png
suite-timer-running-dark-960x600.png,suite:timer-running@dark,timer-running,dark,window,960x600,suite-timer-running-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,8e-06,4.0,1.9e-05,3.0,5.0,50.0,7e-06,2.1e-05,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-running-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-running-dark-960x600.png
suite-timer-paused-light-960x600.png,suite:timer-paused@light,timer-paused,light,window,960x600,suite-timer-paused-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.0,0.0,9e-06,3.0,5.0,50.0,0.0,9e-06,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-paused-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-paused-light-960x600.png
suite-timer-paused-dark-960x600.png,suite:timer-paused@dark,timer-paused,dark,window,960x600,suite-timer-paused-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,2e-06,1.0,8e-06,4.0,5.0,50.0,2e-06,7e-06,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-paused-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-paused-dark-960x600.png
suite-timer-empty-light-960x600.png,suite:timer-empty@light,timer-empty,light,window,960x600,suite-timer-empty-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,8e-05,3.0,0.003242,46.0,5.0,50.0,7.6e-05,0.000156,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-empty-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-empty-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-empty-light-960x600.png
suite-timer-empty-dark-960x600.png,suite:timer-empty@dark,timer-empty,dark,window,960x600,suite-timer-empty-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.00223,41.0,0.0,0.0,5.0,71.5,0.000219,0.0,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-timer-empty-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-timer-empty-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-timer-empty-dark-960x600.png
suite-rutina-light-960x600.png,suite:rutina@light,rutina,light,window,960x600,suite-rutina-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,8e-05,13.0,0.000291,25.0,5.0,50.0,6.3e-05,6.3e-05,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-rutina-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-rutina-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-rutina-light-960x600.png
suite-rutina-dark-960x600.png,suite:rutina@dark,rutina,dark,window,960x600,suite-rutina-dark-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000202,19.0,0.000206,19.0,5.0,50.0,0.000111,0.000115,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-rutina-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-rutina-dark-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-rutina-dark-960x600.png
suite-rutina-add-task-light-960x600.png,suite:rutina-add-task@light,rutina-add-task,light,window,960x600,suite-rutina-add-task-light-960x600.png,960x600,PASS,NO_DELTA,False,,,,single_1x1,False,1,1,True,False,0.000564,26.0,0.000417,26.0,5.0,50.0,0.000217,0.000139,,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_A\suite-rutina-add-task-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\original_B\suite-rutina-add-task-light-960x600.png,C:\Users\nosom\Desktop\nm_suite\reports\qa\mockup_parity_baseline\20260702_022104\renders\modified\suite-rutina-add-task-light-960x600.png
